chr,start,end,map,width,strand,gc
chr2,173000001,173500000,0.957815823714224,500000,*,0.423148
chr2,173500001,174000000,0.981102910240601,500000,*,0.40522
chr2,174000001,174500000,0.977217679858844,500000,*,0.40726
chr2,174500001,175000000,0.980773557997356,500000,*,0.405748
chr2,175000001,175500000,0.965359309558196,500000,*,0.401194
chr2,175500001,176000000,0.984496548315159,500000,*,0.39527
chr2,176000001,176500000,0.960961369974144,500000,*,0.388942
chr2,176500001,177000000,0.941594521684339,500000,*,0.405918
chr2,177000001,177500000,0.983058945456891,500000,*,0.39969
chr2,177500001,178000000,0.979641591053891,500000,*,0.39336
chr2,178000001,178500000,0.984529432620312,500000,*,0.392248
chr2,178500001,179000000,0.948580883811369,500000,*,0.3903
chr2,179000001,179500000,0.98889339296677,500000,*,0.394416
chr2,179500001,180000000,0.93996043700406,500000,*,0.37512
chr2,180000001,180500000,0.959650037954998,500000,*,0.37272
chr2,180500001,181000000,0.983933486321269,500000,*,0.370546
chr2,181000001,181500000,0.97175848258771,500000,*,0.360972
chr2,181500001,182000000,0.966071377593695,500000,*,0.360508
chr2,182000001,182500000,0.981818945354945,500000,*,0.362166
chr2,182500001,183000000,0.966360478060822,500000,*,0.374774
chr2,183000001,183500000,0.957035553441028,500000,*,0.36716
chr2,183500001,184000000,0.967716122099618,500000,*,0.37738
chr2,184000001,184500000,0.957532588344441,500000,*,0.373234
chr2,184500001,185000000,0.953925149684133,500000,*,0.357286
chr2,185000001,185500000,0.976484745684428,500000,*,0.338124
chr2,185500001,186000000,0.976859788942894,500000,*,0.341542
chr2,186000001,186500000,0.966779023130371,500000,*,0.344284
chr2,186500001,187000000,0.951341930269899,500000,*,0.347396
chr2,187000001,187500000,0.956207939350486,500000,*,0.367196
chr2,187500001,188000000,0.984022020989626,500000,*,0.37073
chr2,188000001,188500000,0.974381997281294,500000,*,0.350358
chr2,188500001,189000000,0.967490719512904,500000,*,0.360102
chr2,189000001,189500000,0.990881392688348,500000,*,0.355974
chr2,189500001,190000000,0.971374064153979,500000,*,0.34926
chr2,190000001,190500000,0.976065276558368,500000,*,0.36796
chr2,190500001,191000000,0.972992297765718,500000,*,0.373348
chr2,191000001,191500000,0.974993533443061,500000,*,0.395198
chr2,191500001,192000000,0.974806082245481,500000,*,0.386936
chr2,192000001,192500000,0.985979904312621,500000,*,0.39946
chr2,192500001,193000000,0.971817560624897,500000,*,0.37747
chr2,193000001,193500000,0.963461842106175,500000,*,0.352594
chr2,193500001,194000000,0.95653374047814,500000,*,0.340012
chr2,194000001,194500000,0.969429577301154,500000,*,0.341428
chr2,194500001,195000000,0.952852188199939,500000,*,0.339386
chr2,195000001,195500000,0.96700589329732,500000,*,0.339114
chr2,195500001,196000000,0.946381825316826,500000,*,0.346414
chr2,196000001,196500000,0.940603514158912,500000,*,0.378766
chr2,196500001,197000000,0.971131026876277,500000,*,0.375002
chr2,197000001,197500000,0.981146250444097,500000,*,0.391036
chr2,197500001,198000000,0.957676892244243,500000,*,0.38252
chr2,198000001,198500000,0.971807975148714,500000,*,0.416606
chr2,198500001,199000000,0.940029439326495,500000,*,0.380018
chr2,199000001,199500000,0.974536511670205,500000,*,0.368832
chr2,199500001,200000000,0.981894989578944,500000,*,0.358118
chr2,200000001,200500000,0.969476906685858,500000,*,0.393116
chr2,200500001,201000000,0.986477393279574,500000,*,0.39192
chr2,201000001,201500000,0.978538502433893,500000,*,0.399258
chr2,201500001,202000000,0.967683566553048,500000,*,0.416778
chr2,202000001,202500000,0.943180607715187,500000,*,0.4026
chr2,202500001,203000000,0.988934757381191,500000,*,0.42482
chr2,203000001,203500000,0.968990671038848,500000,*,0.424208
chr2,203500001,204000000,0.978037729554386,500000,*,0.391692
chr2,204000001,204500000,0.9806594405068,500000,*,0.4028
chr2,204500001,205000000,0.984451362241587,500000,*,0.40629
chr2,205000001,205500000,0.984955947784085,500000,*,0.399108
chr2,205500001,206000000,0.969765144753598,500000,*,0.365814
chr2,206000001,206500000,0.979495904358417,500000,*,0.38627
chr2,206500001,207000000,0.99053896578554,500000,*,0.435302
chr2,207000001,207500000,0.962209678091446,500000,*,0.402974
chr2,207500001,208000000,0.953002856531558,500000,*,0.397394
chr2,208000001,208500000,0.985913114526303,500000,*,0.406118
chr2,208500001,209000000,0.984749837046545,500000,*,0.425486
chr2,209000001,209500000,0.975558723131537,500000,*,0.391152
chr2,209500001,210000000,0.896200464744198,500000,*,0.366204
chr2,210000001,210500000,0.949884255927939,500000,*,0.363676
chr2,210500001,211000000,0.97926152440981,500000,*,0.371028
chr2,211000001,211500000,0.969740132185511,500000,*,0.371302
chr2,211500001,212000000,0.970268556714147,500000,*,0.35791
chr2,212000001,212500000,0.974873891038003,500000,*,0.360036
chr2,212500001,213000000,0.971806222599,500000,*,0.347474
chr2,213000001,213500000,0.991141216646262,500000,*,0.343784
chr2,213500001,214000000,0.968970239947212,500000,*,0.36633
chr2,214000001,214500000,0.961512226616607,500000,*,0.361614
chr2,214500001,215000000,0.979318949936327,500000,*,0.359406
chr2,215000001,215500000,0.978353687055973,500000,*,0.363696
chr2,215500001,216000000,0.96813996171923,500000,*,0.37659
chr2,216000001,216500000,0.965686551173917,500000,*,0.394844
chr2,216500001,217000000,0.978755170289658,500000,*,0.408958
chr2,217000001,217500000,0.976186759285549,500000,*,0.437274
chr2,217500001,218000000,0.992450695006775,500000,*,0.446616
chr2,218000001,218500000,0.990301696659514,500000,*,0.409922
chr2,218500001,219000000,0.978540198434508,500000,*,0.484646
chr2,219000001,219500000,0.980234671656476,500000,*,0.46276
chr2,219500001,220000000,0.982709581919065,500000,*,0.47834
chr2,220000001,220500000,0.990193078245401,500000,*,0.518068
chr2,220500001,221000000,0.971584256309544,500000,*,0.426718
chr2,221000001,221500000,0.985864812891892,500000,*,0.389504
chr2,221500001,222000000,0.991098621745726,500000,*,0.3839
chr2,222000001,222500000,0.989767989427889,500000,*,0.388168
chr2,222500001,223000000,0.978965197868347,500000,*,0.387814
chr2,223000001,223500000,0.970645300868606,500000,*,0.400102
chr2,223500001,224000000,0.977646279276942,500000,*,0.411066
chr2,224000001,224500000,0.972369699671039,500000,*,0.38601
chr2,224500001,225000000,0.990010716465382,500000,*,0.421944
chr2,225000001,225500000,0.977342834344411,500000,*,0.40379
chr2,225500001,226000000,0.984571015777276,500000,*,0.395344
chr2,226000001,226500000,0.976122340092864,500000,*,0.372978
chr2,226500001,227000000,0.971565533202844,500000,*,0.365844
chr2,227000001,227500000,0.988785936203221,500000,*,0.379154
chr2,227500001,228000000,0.977696421648855,500000,*,0.404684
chr2,228000001,228500000,0.985133750858064,500000,*,0.401392
chr2,228500001,229000000,0.965736352087612,500000,*,0.405832
chr2,229000001,229500000,0.93980707950818,500000,*,0.374426
chr2,229500001,230000000,0.965639440994446,500000,*,0.380618
chr2,230000001,230500000,0.98924306739884,500000,*,0.402806
chr2,230500001,231000000,0.97954429905847,500000,*,0.410804
chr2,231000001,231500000,0.962149257532457,500000,*,0.412238
chr2,231500001,232000000,0.989098993142717,500000,*,0.450606
chr2,232000001,232500000,0.97991764495405,500000,*,0.472306
chr2,232500001,233000000,0.95011667661358,500000,*,0.451746
chr2,233000001,233500000,0.943964652262156,500000,*,0.489544
chr2,233500001,234000000,0.988540460689077,500000,*,0.456464
chr2,234000001,234500000,0.97394961401267,500000,*,0.409354
chr2,234500001,235000000,0.967532395972307,500000,*,0.42694
chr2,235000001,235500000,0.985933410406325,500000,*,0.440006
chr2,235500001,236000000,0.963452874194643,500000,*,0.454484
chr2,236000001,236500000,0.988788143867562,500000,*,0.452904
chr2,236500001,237000000,0.995003095311555,500000,*,0.468048
chr2,237000001,237500000,0.966545780213247,500000,*,0.454334
chr2,237500001,238000000,0.995649136457424,500000,*,0.456064
chr2,238000001,238500000,0.983644042157491,500000,*,0.456308
chr2,238500001,239000000,0.977886447118225,500000,*,0.460522
chr2,239000001,239500000,0.98380059086205,500000,*,0.498804
chr2,239500001,240000000,0.983687099905337,500000,*,0.442248
chr2,240000001,240500000,0.988358850792343,500000,*,0.50773
chr2,240500001,241000000,0.981185880917954,500000,*,0.46547
chr2,241000001,241500000,0.977044272609052,500000,*,0.506336
chr2,241500001,242000000,0.958869788123321,500000,*,0.556516
chr2,242000001,242500000,0.983143391146242,500000,*,0.486828
chr2,242500001,243000000,0.956512067925293,500000,*,0.528912
chr3,1,500000,0.980947865326416,500000,*,0.328454
chr3,500001,1000000,0.931665950115266,500000,*,0.365432
chr3,1000001,1500000,0.977863006742845,500000,*,0.364236
chr3,1500001,2000000,0.954445195702052,500000,*,0.36792
chr3,2000001,2500000,0.977986142635717,500000,*,0.370548
chr3,2500001,3000000,0.979468605248946,500000,*,0.383322
chr3,3000001,3500000,0.988969224765147,500000,*,0.39591
chr3,3500001,4000000,0.953281509866709,500000,*,0.392568
chr3,4000001,4500000,0.930740752201271,500000,*,0.394482
chr3,4500001,5000000,0.983060549911239,500000,*,0.42203
chr3,5000001,5500000,0.972085181326934,500000,*,0.428796
chr3,5500001,6000000,0.959703182738906,500000,*,0.386576
chr3,6000001,6500000,0.95720655592438,500000,*,0.375358
chr3,6500001,7000000,0.943714112291266,500000,*,0.371422
chr3,7000001,7500000,0.993316932925789,500000,*,0.371576
chr3,7500001,8000000,0.984193827872689,500000,*,0.39053
chr3,8000001,8500000,0.963427128487875,500000,*,0.39965
chr3,8500001,9000000,0.953919341131529,500000,*,0.436994
chr3,9000001,9500000,0.990727113703555,500000,*,0.441038
chr3,9500001,10000000,0.975133045535211,500000,*,0.480202
chr3,10000001,10500000,0.970105493311374,500000,*,0.477302
chr3,10500001,11000000,0.982116010476988,500000,*,0.476908
chr3,11000001,11500000,0.987514842535501,500000,*,0.448996
chr3,11500001,12000000,0.95710362929661,500000,*,0.447062
chr3,12000001,12500000,0.980394498667522,500000,*,0.40715
chr3,12500001,13000000,0.978797971717799,500000,*,0.478048
chr3,13000001,13500000,0.988282079727111,500000,*,0.519652
chr3,13500001,14000000,0.986538295980648,500000,*,0.499664
chr3,14000001,14500000,0.96106706327467,500000,*,0.460528
chr3,14500001,15000000,0.992504291866262,500000,*,0.480022
chr3,15000001,15500000,0.937733168462853,500000,*,0.434308
chr3,15500001,16000000,0.972809420227655,500000,*,0.403826
chr3,16000001,16500000,0.985676392031275,500000,*,0.428062
chr3,16500001,17000000,0.968055765140463,500000,*,0.401118
chr3,17000001,17500000,0.97138862680921,500000,*,0.384084
chr3,17500001,18000000,0.960506929994281,500000,*,0.381972
chr3,18000001,18500000,0.976264346959745,500000,*,0.376708
chr3,18500001,19000000,0.963178320082469,500000,*,0.37022
chr3,19000001,19500000,0.938353832195244,500000,*,0.363354
chr3,19500001,20000000,0.934225045257986,500000,*,0.384698
chr3,20000001,20500000,0.969455928685178,500000,*,0.390184
chr3,20500001,21000000,0.979903172048587,500000,*,0.366664
chr3,21000001,21500000,0.953887737118984,500000,*,0.365466
chr3,21500001,22000000,0.982897284291958,500000,*,0.36551
chr3,22000001,22500000,0.944495915030214,500000,*,0.36072
chr3,22500001,23000000,0.948697563267688,500000,*,0.374048
chr3,23000001,23500000,0.955553513628283,500000,*,0.384688
chr3,23500001,24000000,0.981209708088227,500000,*,0.41433
chr3,24000001,24500000,0.949893964828388,500000,*,0.393708
chr3,24500001,25000000,0.990540354831886,500000,*,0.376962
chr3,25000001,25500000,0.979715850585553,500000,*,0.38569
chr3,25500001,26000000,0.987334704548949,500000,*,0.389152
chr3,26000001,26500000,0.932619607692822,500000,*,0.380562
chr3,26500001,27000000,0.930776724266268,500000,*,0.381286
chr3,27000001,27500000,0.973530105656663,500000,*,0.380752
chr3,27500001,28000000,0.975647123960585,500000,*,0.407488
chr3,28000001,28500000,0.957221297019599,500000,*,0.369736
chr3,28500001,29000000,0.98089623415096,500000,*,0.37797
chr3,29000001,29500000,0.968394161924872,500000,*,0.367014
chr3,29500001,30000000,0.986356626083355,500000,*,0.36096
chr3,30000001,30500000,0.94862327805032,500000,*,0.373194
chr3,30500001,31000000,0.99472420461869,500000,*,0.387774
chr3,31000001,31500000,0.99551002207787,500000,*,0.396596
chr3,31500001,32000000,0.991741662604851,500000,*,0.406798
chr3,32000001,32500000,0.96856875906996,500000,*,0.43281
chr3,32500001,33000000,0.976178478638672,500000,*,0.432228
chr3,33000001,33500000,0.976679232155118,500000,*,0.4171
chr3,33500001,34000000,0.972406960918551,500000,*,0.38578
chr3,34000001,34500000,0.94966853097759,500000,*,0.398104
chr3,34500001,35000000,0.965876959661862,500000,*,0.369822
chr3,35000001,35500000,0.960956130518522,500000,*,0.358848
chr3,35500001,36000000,0.963506414361927,500000,*,0.363034
chr3,36000001,36500000,0.952202183246342,500000,*,0.37574
chr3,36500001,37000000,0.978681505878325,500000,*,0.412454
chr3,37000001,37500000,0.980504191095264,500000,*,0.406012
chr3,37500001,38000000,0.975888219453875,500000,*,0.439738
chr3,38000001,38500000,0.952924962555189,500000,*,0.455172
chr3,38500001,39000000,0.976833885960654,500000,*,0.438452
chr3,39000001,39500000,0.969704072490527,500000,*,0.440738
chr3,39500001,40000000,0.946536669659508,500000,*,0.392088
chr3,40000001,40500000,0.936374261844003,500000,*,0.411242
chr3,40500001,41000000,0.96268488360361,500000,*,0.41847
chr3,41000001,41500000,0.975362194218095,500000,*,0.41226
chr3,41500001,42000000,0.930676485683489,500000,*,0.389124
chr3,42000001,42500000,0.97166444202496,500000,*,0.44072
chr3,42500001,43000000,0.980901305907613,500000,*,0.453982
chr3,43000001,43500000,0.978220577419046,500000,*,0.43091
chr3,43500001,44000000,0.939475223853486,500000,*,0.417262
chr3,44000001,44500000,0.990329606713107,500000,*,0.418344
chr3,44500001,45000000,0.969323597458329,500000,*,0.432856
chr3,45000001,45500000,0.989841823663736,500000,*,0.44618
chr3,45500001,46000000,0.992133903765436,500000,*,0.44233
chr3,46000001,46500000,0.96800634266329,500000,*,0.42929
chr3,46500001,47000000,0.960981177420326,500000,*,0.47544
chr3,47000001,47500000,0.980620044599483,500000,*,0.459492
chr3,47500001,48000000,0.977188953357246,500000,*,0.449316
chr3,48000001,48500000,0.975664953629857,500000,*,0.458188
chr3,48500001,49000000,0.973568468010838,500000,*,0.495128
chr3,49000001,49500000,0.975664357251553,500000,*,0.492542
chr3,49500001,50000000,0.975982439111933,500000,*,0.50222
chr3,50000001,50500000,0.982274634755813,500000,*,0.526922
chr3,50500001,51000000,0.962815259906843,500000,*,0.455024
chr3,51000001,51500000,0.924784422983305,500000,*,0.414876
chr3,51500001,52000000,0.968785822546758,500000,*,0.457932
chr3,52000001,52500000,0.99224580942877,500000,*,0.532868
chr3,52500001,53000000,0.989025857276323,500000,*,0.464296
chr3,53000001,53500000,0.968501012899657,500000,*,0.457174
chr3,53500001,54000000,0.978630405862831,500000,*,0.43963
chr3,54000001,54500000,0.961856150187973,500000,*,0.425316
chr3,54500001,55000000,0.97467945395213,500000,*,0.425646
chr3,55000001,55500000,0.954700378956962,500000,*,0.408388
chr3,55500001,56000000,0.983987904588737,500000,*,0.422666
chr3,56000001,56500000,0.987911738021648,500000,*,0.394804
chr3,56500001,57000000,0.962979092039864,500000,*,0.413682
chr3,57000001,57500000,0.964780205943071,500000,*,0.417614
chr3,57500001,58000000,0.976599196110937,500000,*,0.417552
chr3,58000001,58500000,0.983575603944909,500000,*,0.452912
chr3,58500001,59000000,0.916227828955259,500000,*,0.424038
chr3,59000001,59500000,0.962439705985395,500000,*,0.394108
chr3,59500001,60000000,0.985852616058368,500000,*,0.406528
chr3,60000001,60500000,0.989955149250916,500000,*,0.384042
chr3,60500001,61000000,0.967127494548923,500000,*,0.385898
chr3,61000001,61500000,0.949651693541512,500000,*,0.393786
chr3,61500001,62000000,0.9920504444762,500000,*,0.409708
chr3,62000001,62500000,0.995357115759477,500000,*,0.404936
chr3,62500001,63000000,0.983259218813414,500000,*,0.397432
chr3,63000001,63500000,0.949376945039588,500000,*,0.38795
chr3,63500001,64000000,0.959913286533118,500000,*,0.398072
chr3,64000001,64500000,0.989295454687294,500000,*,0.415912
chr3,64500001,65000000,0.980358405826433,500000,*,0.398782
chr3,65000001,65500000,0.96472663292251,500000,*,0.396866
chr3,65500001,66000000,0.986583415298155,500000,*,0.403602
chr3,66000001,66500000,0.9864848718216,500000,*,0.336134
chr3,66500001,67000000,0.974022196766481,500000,*,0.410906
chr3,67000001,67500000,0.953165753816642,500000,*,0.387824
chr3,67500001,68000000,0.985698738431848,500000,*,0.387046
chr3,68000001,68500000,0.974831582852296,500000,*,0.380412
chr3,68500001,69000000,0.974216133600628,500000,*,0.391508
chr3,69000001,69500000,0.98439170738649,500000,*,0.406638
chr3,69500001,70000000,0.970618450665507,500000,*,0.395464
chr3,70000001,70500000,0.958386286872356,500000,*,0.374632
chr3,70500001,71000000,0.967371161239239,500000,*,0.379226
chr3,71000001,71500000,0.993008100281506,500000,*,0.409166
chr3,71500001,72000000,0.992576823319466,500000,*,0.420794
chr3,72000001,72500000,0.990692132812539,500000,*,0.448076
chr3,72500001,73000000,0.981274610023478,500000,*,0.43659
chr3,73000001,73500000,0.972293529931021,500000,*,0.42006
chr3,73500001,74000000,0.989374487226037,500000,*,0.398012
chr3,74000001,74500000,0.971834220623133,500000,*,0.373424
chr3,74500001,75000000,0.958661766941178,500000,*,0.36704
chr3,75000001,75500000,0.891952989815465,500000,*,0.403692
chr3,75500001,76000000,0.818088156727293,500000,*,0.415376
chr3,76000001,76500000,0.966105166636336,500000,*,0.354898
chr3,76500001,77000000,0.985446241221313,500000,*,0.357132
chr3,77000001,77500000,0.979595459001756,500000,*,0.361626
chr3,77500001,78000000,0.97900183466741,500000,*,0.359102
chr3,78000001,78500000,0.980450371085304,500000,*,0.363436
chr3,78500001,79000000,0.951073549357277,500000,*,0.360828
chr3,79000001,79500000,0.975462901002905,500000,*,0.351914
chr3,79500001,80000000,0.982976691860872,500000,*,0.348856
chr3,80000001,80500000,0.982391784664437,500000,*,0.347594
chr3,80500001,81000000,0.960646102641371,500000,*,0.347248
chr3,81000001,81500000,0.974844696403406,500000,*,0.359586
chr3,81500001,82000000,0.970953323805072,500000,*,0.360698
chr3,82000001,82500000,0.949606697301074,500000,*,0.357106
chr3,82500001,83000000,0.980854419685673,500000,*,0.350428
chr3,83000001,83500000,0.982474073757951,500000,*,0.33737
chr3,83500001,84000000,0.981086655144264,500000,*,0.341036
chr3,84000001,84500000,0.972507425823289,500000,*,0.340478
chr3,84500001,85000000,0.972034304235145,500000,*,0.353842
chr3,85000001,85500000,0.967989830072007,500000,*,0.339362
chr3,85500001,86000000,0.981189174535778,500000,*,0.341502
chr3,86000001,86500000,0.967267580806124,500000,*,0.349794
chr3,86500001,87000000,0.98930503259133,500000,*,0.354218
chr3,87000001,87500000,0.968147840560769,500000,*,0.361986
chr3,87500001,88000000,0.963213296436603,500000,*,0.360848
chr3,88000001,88500000,0.981909383443337,500000,*,0.36677
chr3,88500001,89000000,0.942773265950153,500000,*,0.35183
chr3,89000001,89500000,0.969339843713564,500000,*,0.347586
chr3,89500001,90000000,0.936111404094217,500000,*,0.358242
chr3,90000001,90500000,0.88308764847133,500000,*,0.367082
chr3,90500001,91000000,1,500000,*,0.00363
chr3,91000001,91500000,0,500000,*,0
chr3,91500001,92000000,0,500000,*,0
chr3,92000001,92500000,0,500000,*,0
chr3,92500001,93000000,0,500000,*,0
chr3,93000001,93500000,0,500000,*,0
chr3,93500001,94000000,0.941144631787865,500000,*,0.374624
chr3,94000001,94500000,0.970155834095657,500000,*,0.362448
chr3,94500001,95000000,0.957465978924185,500000,*,0.344982
chr3,95000001,95500000,0.963056492889201,500000,*,0.345712
chr3,95500001,96000000,0.970850328589632,500000,*,0.342878
chr3,96000001,96500000,0.966564090726838,500000,*,0.35637
chr3,96500001,97000000,0.964319677192083,500000,*,0.352902
chr3,97000001,97500000,0.962877221347619,500000,*,0.355672
chr3,97500001,98000000,0.964442071514689,500000,*,0.372136
chr3,98000001,98500000,0.96786568685899,500000,*,0.379522
chr3,98500001,99000000,0.940792931160834,500000,*,0.376322
chr3,99000001,99500000,0.945324222062474,500000,*,0.376336
chr3,99500001,100000000,0.989084297367475,500000,*,0.39247
chr3,100000001,100500000,0.948637545951782,500000,*,0.390788
chr3,100500001,101000000,0.972095279136887,500000,*,0.376628
chr3,101000001,101500000,0.939385042746739,500000,*,0.398706
chr3,101500001,102000000,0.963644338849787,500000,*,0.38568
chr3,102000001,102500000,0.986226268077902,500000,*,0.366256
chr3,102500001,103000000,0.950731186141335,500000,*,0.351582
chr3,103000001,103500000,0.970787860533439,500000,*,0.346102
chr3,103500001,104000000,0.983198897142536,500000,*,0.34424
chr3,104000001,104500000,0.983127651654121,500000,*,0.3525
chr3,104500001,105000000,0.993201267272608,500000,*,0.354818
chr3,105000001,105500000,0.970922914124328,500000,*,0.359826
chr3,105500001,106000000,0.977942319406981,500000,*,0.366878
chr3,106000001,106500000,0.979774202194368,500000,*,0.363242
chr3,106500001,107000000,0.956460291281805,500000,*,0.377976
chr3,107000001,107500000,0.969260343570306,500000,*,0.37655
chr3,107500001,108000000,0.969347923331583,500000,*,0.397232
chr3,108000001,108500000,0.963345740085198,500000,*,0.37941
chr3,108500001,109000000,0.969261744648085,500000,*,0.38337
chr3,109000001,109500000,0.93956356296661,500000,*,0.393178
chr3,109500001,110000000,0.968328512688439,500000,*,0.354994
chr3,110000001,110500000,0.966447849553944,500000,*,0.363074
chr3,110500001,111000000,0.96243364815283,500000,*,0.368502
chr3,111000001,111500000,0.961580998616716,500000,*,0.385312
chr3,111500001,112000000,0.9556464360723,500000,*,0.389026
chr3,112000001,112500000,0.958537195819693,500000,*,0.38811
chr3,112500001,113000000,0.959737961564311,500000,*,0.403862
chr3,113000001,113500000,0.969929746022254,500000,*,0.39366
chr3,113500001,114000000,0.976036179125522,500000,*,0.401218
chr3,114000001,114500000,0.987420869034891,500000,*,0.37449
chr3,114500001,115000000,0.985584180140996,500000,*,0.35595
chr3,115000001,115500000,0.97035195889044,500000,*,0.382688
chr3,115500001,116000000,0.966385279890345,500000,*,0.378056
chr3,116000001,116500000,0.955840989983989,500000,*,0.371324
chr3,116500001,117000000,0.980932127727769,500000,*,0.36906
chr3,117000001,117500000,0.98621468865703,500000,*,0.370662
chr3,117500001,118000000,0.979342339302589,500000,*,0.36139
chr3,118000001,118500000,0.981824293799596,500000,*,0.377142
chr3,118500001,119000000,0.925306945030944,500000,*,0.395794
chr3,119000001,119500000,0.987180663881311,500000,*,0.41701
chr3,119500001,120000000,0.984823842737537,500000,*,0.395754
chr3,120000001,120500000,0.94162263894612,500000,*,0.408626
chr3,120500001,121000000,0.926208708582914,500000,*,0.366002
chr3,121000001,121500000,0.949431037852383,500000,*,0.393114
chr3,121500001,122000000,0.941775426643482,500000,*,0.394314
chr3,122000001,122500000,0.966409466732563,500000,*,0.40358
chr3,122500001,123000000,0.989173733454689,500000,*,0.440186
chr3,123000001,123500000,0.990006619462248,500000,*,0.470262
chr3,123500001,124000000,0.969991400651082,500000,*,0.420278
chr3,124000001,124500000,0.977600402051236,500000,*,0.430176
chr3,124500001,125000000,0.987500829912159,500000,*,0.440476
chr3,125000001,125500000,0.925422750678306,500000,*,0.419002
chr3,125500001,126000000,0.862328608416206,500000,*,0.454996
chr3,126000001,126500000,0.969590983269955,500000,*,0.476696
chr3,126500001,127000000,0.97589762880746,500000,*,0.495514
chr3,127000001,127500000,0.98439461459894,500000,*,0.489398
chr3,127500001,128000000,0.992832231091411,500000,*,0.441956
chr3,128000001,128500000,0.988075255040471,500000,*,0.497386
chr3,128500001,129000000,0.96105744640506,500000,*,0.478334
chr3,129000001,129500000,0.969229299917584,500000,*,0.481112
chr3,129500001,130000000,0.818192537655209,500000,*,0.440536
chr3,130000001,130500000,0.972183964791225,500000,*,0.385144
chr3,130500001,131000000,0.95173678420833,500000,*,0.38432
chr3,131000001,131500000,0.967043095769803,500000,*,0.394732
chr3,131500001,132000000,0.950815389844738,500000,*,0.388984
chr3,132000001,132500000,0.944772692545097,500000,*,0.3818
chr3,132500001,133000000,0.935269582420462,500000,*,0.395152
chr3,133000001,133500000,0.951742978782445,500000,*,0.42677
chr3,133500001,134000000,0.979791185783289,500000,*,0.439662
chr3,134000001,134500000,0.984146573211124,500000,*,0.439982
chr3,134500001,135000000,0.962480819251079,500000,*,0.445518
chr3,135000001,135500000,0.936530005316136,500000,*,0.40784
chr3,135500001,136000000,0.956186701544517,500000,*,0.408998
chr3,136000001,136500000,0.95834655537526,500000,*,0.394588
chr3,136500001,137000000,0.945237953342974,500000,*,0.411506
chr3,137000001,137500000,0.918699503926328,500000,*,0.3903
chr3,137500001,138000000,0.968923675046016,500000,*,0.406608
chr3,138000001,138500000,0.971530479607915,500000,*,0.42535
chr3,138500001,139000000,0.960506970302946,500000,*,0.43642
chr3,139000001,139500000,0.964628342569185,500000,*,0.427024
chr3,139500001,140000000,0.975049729693531,500000,*,0.41902
chr3,140000001,140500000,0.979432138426094,500000,*,0.420438
chr3,140500001,141000000,0.965140734137144,500000,*,0.422812
chr3,141000001,141500000,0.965722295677873,500000,*,0.41382
chr3,141500001,142000000,0.981767712870289,500000,*,0.412104
chr3,142000001,142500000,0.960066640505906,500000,*,0.376964
chr3,142500001,143000000,0.984133018972817,500000,*,0.4088
chr3,143000001,143500000,0.970316649192497,500000,*,0.391128
chr3,143500001,144000000,0.979019447169733,500000,*,0.377046
chr3,144000001,144500000,0.98513679481705,500000,*,0.354176
chr3,144500001,145000000,0.971111315734884,500000,*,0.349338
chr3,145000001,145500000,0.974277890905469,500000,*,0.348654
chr3,145500001,146000000,0.956579038264031,500000,*,0.358694
chr3,146000001,146500000,0.964263370549133,500000,*,0.365346
chr3,146500001,147000000,0.966465767898817,500000,*,0.349638
chr3,147000001,147500000,0.981551876627993,500000,*,0.368896
chr3,147500001,148000000,0.985135356060892,500000,*,0.355994
chr3,148000001,148500000,0.943870004668377,500000,*,0.361318
chr3,148500001,149000000,0.982066838756737,500000,*,0.387646
chr3,149000001,149500000,0.989531333456191,500000,*,0.405784
chr3,149500001,150000000,0.979323212982438,500000,*,0.387546
chr3,150000001,150500000,0.983086089672396,500000,*,0.394564
chr3,150500001,151000000,0.96844975222499,500000,*,0.406582
chr3,151000001,151500000,0.971322222591146,500000,*,0.374712
chr3,151500001,152000000,0.977871684470133,500000,*,0.36545
chr3,152000001,152500000,0.984589626052289,500000,*,0.364796
chr3,152500001,153000000,0.965651942032697,500000,*,0.392406
chr3,153000001,153500000,0.957923052572952,500000,*,0.368738
chr3,153500001,154000000,0.948277983413291,500000,*,0.379188
chr3,154000001,154500000,0.969594927558864,500000,*,0.364774
chr3,154500001,155000000,0.951119520766787,500000,*,0.37793
chr3,155000001,155500000,0.952985149748654,500000,*,0.394384
chr3,155500001,156000000,0.971347988172998,500000,*,0.403496
chr3,156000001,156500000,0.983871378875134,500000,*,0.399346
chr3,156500001,157000000,0.971657570407091,500000,*,0.389634
chr3,157000001,157500000,0.968042666446674,500000,*,0.386662
chr3,157500001,158000000,0.936692996881076,500000,*,0.374944
chr3,158000001,158500000,0.946627134960564,500000,*,0.376468
chr3,158500001,159000000,0.956854477170111,500000,*,0.392588
chr3,159000001,159500000,0.935264530466713,500000,*,0.387772
chr3,159500001,160000000,0.987663015851284,500000,*,0.416374
chr3,160000001,160500000,0.983292116695105,500000,*,0.38256
chr3,160500001,161000000,0.955461951376928,500000,*,0.382788
chr3,161000001,161500000,0.982075658727371,500000,*,0.373686
chr3,161500001,162000000,0.979698203842904,500000,*,0.356528
chr3,162000001,162500000,0.958859645109909,500000,*,0.35366
chr3,162500001,163000000,0.960618423372934,500000,*,0.341272
chr3,163000001,163500000,0.95732738871944,500000,*,0.343334
